pk,id,name,latitude,longitude,speakers_count,father_pk,family_pk,level,child_family_count,child_language_count,child_dialect_count,macroareas,status
14311,torw1241,Torwali,35.3101,72.5316,110000.0,11440.0,181.0,language,0,0,2,Eurasia,threatened
14312,kala1373,Gawri,35.5303,72.5738,100000.0,11440.0,181.0,language,0,0,6,Eurasia,shifting
14316,sans1271,Sansi,28.7364,72.6838,80000.0,11447.0,181.0,language,0,0,1,Eurasia,shifting
14317,panj1256,Eastern Panjabi,30.0368,75.6702,113000000.0,11447.0,181.0,language,0,0,7,Eurasia,not endangered
14318,khet1238,Khetrani,30.4799,70.2828,100000.0,11448.0,181.0,language,0,0,0,Eurasia,not endangered
14319,memo1238,Memoni,24.853,67.007,1800000.0,11448.0,181.0,language,0,0,0,Eurasia,shifting
14321,luwa1238,Luwati,23.6322,58.4916,30000.0,11448.0,181.0,language,0,0,0,Eurasia,threatened
14324,kach1277,Kachchi,23.83,69.0,1031000.0,11448.0,181.0,language,0,0,1,Eurasia,not endangered
14325,sind1272,Sindhi,26.0,69.0,32000000.0,11448.0,181.0,language,0,0,9,Eurasia,not endangered
14336,gran1245,Grangali,34.6485,70.7323,5000.0,11452.0,181.0,language,0,0,3,Eurasia,shifting
14337,gawa1247,Gawar-Bati,35.1982,71.5428,9500.0,11452.0,181.0,language,0,0,0,Eurasia,threatened
14338,shum1235,Shumashti,34.4756,70.5696,1000.0,11452.0,181.0,language,0,0,0,Eurasia,moribund
14348,varh1239,Varhadi-Nagpuri,20.7139,79.7516,7000000.0,11457.0,181.0,language,0,0,11,Eurasia,not endangered
14374,kupi1238,Kupia,16.4708,79.5153,6600.0,11467.0,181.0,language,0,0,0,Eurasia,threatened
14376,bodo1266,Bodo Parja,19.0745,82.8774,156354.0,11467.0,181.0,language,0,0,0,Eurasia,not endangered
14377,reli1238,Reli,18.1213,82.4996,12969.0,11467.0,181.0,language,0,0,0,Eurasia,threatened
14389,mait1250,Maithili,26.3817,86.2211,33900000.0,11473.0,181.0,language,0,0,17,Eurasia,not endangered
14390,angi1238,Angika,26.0047,85.53399999999998,743600.0,11473.0,181.0,language,0,0,0,Eurasia,threatened
14391,maga1260,Magahi,25.0915,85.3335,20700000.0,11474.0,181.0,language,0,0,3,Eurasia,not endangered
14393,kudm1238,Kudmali,25.92,87.33,556089.0,11474.0,181.0,language,0,0,0,Eurasia,not endangered
14398,musa1263,Musasa,26.7329,87.5304,50000.0,11477.0,181.0,language,0,0,1,Eurasia,threatened
14399,majh1253,Majhi,29.4559,80.3788,46000.0,11477.0,181.0,language,0,0,0,Eurasia,shifting
14407,cari1275,Caribbean Hindustani,5.722918,-55.33316800000001,165000.0,11483.0,181.0,language,0,0,2,South America,not endangered
14408,bhoj1244,Bhojpuri,26.458455,84.817115,51000000.0,11483.0,181.0,language,0,0,16,Eurasia,not endangered
14423,bash1263,Bashkardi,32.0,53.0,7000.0,11499.0,181.0,language,0,0,18,Eurasia,shifting
14424,kumz1235,Kumzari,26.1602,56.4202,2300.0,11499.0,181.0,language,0,0,0,Eurasia,threatened
14425,sout2645,Fars Dialects,29.746,52.267,100000.0,11499.0,181.0,language,0,0,10,Eurasia,shifting
14431,osse1243,Modern Ossetic,42.98,44.61,597450.0,11506.0,181.0,family,0,2,10,Eurasia,threatened
14434,semn1249,Semnani-Biyabuneki,35.5295,53.2868,60000.0,11507.0,181.0,language,0,0,2,Eurasia,threatened
14451,shar1249,Sharwa,10.1414,13.5657,5100.0,11569.0,188.0,language,0,0,0,Africa,not endangered
14452,tsuv1243,Tsuvan,10.1551,13.628,2300.0,11569.0,188.0,language,0,0,0,Africa,threatened
14453,jimi1254,Jimi (Cameroon),10.251,13.5258,3500.0,11570.0,188.0,language,0,0,5,Africa,shifting
14455,zizi1238,Zizilivakan,10.4689,13.5233,6000.0,11570.0,188.0,language,0,0,0,Africa,shifting
14457,nzan1240,Nzanyi,10.0666,13.3343,86000.0,11571.0,188.0,language,0,0,9,Africa,threatened
14493,afad1236,Afade,12.0551,14.6343,5000.0,11617.0,188.0,language,0,0,0,Africa,threatened
14494,masl1241,Maslam,12.1918,14.8873,250.0,11617.0,188.0,language,0,0,2,Africa,shifting
14495,mpad1242,Mpade,12.561391,14.446893,16000.0,11618.0,188.0,language,0,0,6,Africa,threatened
14497,malg1250,Malgbe,12.5342,14.8475,6000.0,11618.0,188.0,language,0,0,6,Africa,threatened
14501,glav1244,Glavda,11.1334,13.8652,31000.0,11621.0,188.0,language,0,0,3,Africa,not endangered
14503,gvok1239,Gvoko,10.9918,13.7537,21000.0,11622.0,188.0,language,0,0,0,Africa,not endangered
14504,dghw1239,Dghwede,11.05751,13.77847,30000.0,11622.0,188.0,language,0,0,0,Africa,not endangered
14505,mata1306,Matal,10.9284,14.0474,18000.0,11623.0,188.0,language,0,0,0,Africa,not endangered
14506,park1239,Parkwa,11.0206,14.0964,30000.0,11623.0,188.0,language,0,0,0,Africa,not endangered
14507,bura1292,Bura-Pabir,10.4822,12.3007,9500000.0,11624.0,188.0,language,0,0,3,Africa,threatened
14508,puta1243,Putai,10.83854,12.99521,50.0,11624.0,188.0,language,0,0,0,Africa,moribund
14509,nggw1242,Nggwahyi,10.6058,12.9234,2000.0,11624.0,188.0,language,0,0,0,Africa,shifting
14510,ciba1236,Cibak,10.8977,12.902,200000.0,11624.0,188.0,language,0,0,0,Africa,not endangered
14511,marg1265,Marghi Central,10.93854,13.0521,5000000.0,11625.0,188.0,language,0,0,4,Africa,not endangered
14513,nort3046,North Mofu,10.6834,14.1117,28000.0,11626.0,188.0,language,0,0,2,Africa,not endangered
14514,mofu1248,Mofu-Gudur,10.567,14.0314,90000.0,11626.0,188.0,language,0,0,6,Africa,not endangered
14515,mere1246,Merey,10.7458,14.09,10000.0,11627.0,188.0,language,0,0,1,Africa,not endangered
14516,zulg1242,Zulgo-Gemzek,10.827,14.0578,26000.0,11627.0,188.0,language,0,0,3,Africa,not endangered
14517,dugw1239,Dugwor,10.752,14.2134,5000.0,11627.0,188.0,language,0,0,1,Africa,not endangered
14518,muya1243,Muyang,10.86047,14.21246,30000.0,11628.0,188.0,language,0,0,0,Africa,not endangered
14519,mada1293,Mada (Cameroon),10.8806,14.1142,17000.0,11628.0,188.0,language,0,0,0,Africa,not endangered
14520,wuzl1236,Wuzlam,10.955,14.1378,10500.0,11628.0,188.0,language,0,0,0,Africa,not endangered
14521,molo1266,Moloko,10.7933,14.2521,8500.0,11628.0,188.0,language,0,0,0,Africa,moribund
14524,kiry1234,Kirya-Konzel,10.48,13.36,5800.0,11633.0,188.0,language,0,0,0,Africa,not endangered
14525,kamw1239,Kamwe,10.646,13.5136,950000.0,11633.0,188.0,language,0,0,0,Africa,not endangered
14530,kimr1241,Kimre,9.42071,16.9423,20000.0,11638.0,188.0,language,0,0,3,Africa,not endangered
14531,gabr1253,Gabri,9.33955,16.623,34000.0,11638.0,188.0,language,0,0,0,Africa,not endangered
14536,tamk1242,Tamki,11.4926,18.2295,500.0,11656.0,188.0,language,0,0,0,Africa,shifting
14537,saba1276,Saba,11.3072,18.4906,1300.0,11656.0,188.0,language,0,0,0,Africa,shifting
14538,soko1263,Sokoro,11.4634,17.6423,5000.0,11656.0,188.0,language,0,0,2,Africa,shifting
14541,bidi1241,Bidiyo,11.9204,18.8065,14000.0,11663.0,188.0,language,0,0,5,Africa,not endangered
14542,dang1274,Dangaleat,12.1517,18.385,60000.0,11663.0,188.0,language,0,0,3,Africa,threatened
14543,miga1249,Migaama,12.2367,18.9614,20000.0,11663.0,188.0,language,0,0,4,Africa,not endangered
14545,mogu1251,Mogum,11.5199,18.6082,7000.0,11664.0,188.0,language,0,0,4,Africa,not endangered
14546,birg1239,Birgit,12.0228,19.8182,10400.0,11664.0,188.0,language,0,0,4,Africa,not endangered
14547,tora1267,Toram,11.2027,19.5254,8500.0,11664.0,188.0,language,0,0,0,Africa,shifting
14548,bogh1241,Boghom,9.49679,10.11454,50000.0,11666.0,188.0,language,0,0,0,Africa,not endangered
14551,jimi1255,Jimi (Nigeria),10.7299,9.8118,1000.0,11667.0,188.0,language,0,0,1,Africa,moribund
14552,guru1271,Guruntum-Mbaaru,9.87332,10.162,15000.0,11667.0,188.0,language,0,0,7,Africa,threatened
14553,geji1246,Geji,10.3478,9.64965,6000.0,11668.0,188.0,language,0,0,4,Africa,shifting
14555,dass1243,Dass,9.9325,9.51838,8800.0,11669.0,188.0,language,0,0,4,Africa,shifting
14556,zeem1242,Zeem,9.95001,9.28934,400.0,11669.0,188.0,language,0,0,3,Africa,shifting
14564,bade1248,Bade,12.789,10.6557,250000.0,11673.0,188.0,language,0,0,4,Africa,not endangered
14582,mont1280,Montol,9.01778,9.65014,22000.0,11692.0,188.0,language,0,0,2,Africa,not endangered
14583,goem1240,Goemai,8.74455,9.72453,200000.0,11692.0,188.0,language,0,0,0,Africa,threatened
14585,mish1244,Miship,9.20477,9.33752,6000.0,11694.0,188.0,language,0,0,1,Africa,not endangered
14586,cakf1236,Cakfem-Mushere-Jibyal,9.00924,9.16071,5000.0,11694.0,188.0,language,0,0,2,Africa,not endangered
14589,kare1348,Karekare,12.5176,10.8732,1800000.0,11695.0,188.0,language,0,0,3,Africa,not endangered
14591,dera1248,Dera (Nigeria),10.072,12.0256,20000.0,11696.0,188.0,language,0,0,3,Africa,not endangered
14597,mund1334,Mundat,9.15151,8.76875,1000.0,11701.0,188.0,language,0,0,0,Africa,threatened
14598,duhw1236,Duhwa,9.32586,8.77995,800.0,11701.0,188.0,language,0,0,0,Africa,threatened
14608,alab1254,Alaba-K'abeena,7.39014,38.1732,280000.0,11723.0,188.0,language,0,0,0,Africa,not endangered
14609,libi1250,Libido,8.097610000000001,38.4997,64000.0,11724.0,188.0,language,0,0,0,Africa,not endangered
14610,hadi1240,Hadiyya,7.57377,37.7577,1300000.0,11724.0,188.0,language,0,0,2,Africa,not endangered
14615,tsam1247,Tsamai,5.3097,36.9139,18000.0,11727.0,188.0,language,0,0,0,Africa,shifting
14616,gaww1239,Ale-Gawwada,5.37869,37.2737,69000.0,11727.0,188.0,language,0,0,6,Africa,not endangered
14626,kist1241,Kistane,8.33561,38.4763,260000.0,11740.0,188.0,language,0,0,3,Africa,not endangered
14628,mesq1240,Mesqan,8.10617,38.3386,200000.0,11741.0,188.0,language,0,0,0,Africa,not endangered
14630,seba1251,Sebat Bet Gurage,8.118789999999999,37.9891,1000000.0,11741.0,188.0,language,0,0,5,Africa,not endangered
14631,amha1245,Amharic,11.708182,39.543456,57000000.0,11742.0,188.0,language,0,0,0,Africa,not endangered
14632,argo1244,Argobba,10.6596,39.756,44000.0,11742.0,188.0,language,0,0,0,Africa,threatened
14634,hara1271,Harari,9.30485,42.1332,25810.0,11743.0,188.0,language,0,0,0,Africa,not endangered
14635,zayy1238,Zay,8.01148,38.8258,4900.0,11743.0,188.0,language,0,0,0,Africa,shifting
14642,khor1274,Khorasan Arabic,35.857626,59.14336,2500.0,11755.0,188.0,language,0,0,0,Eurasia,shifting
14643,meso1252,Gilit Mesopotamian Arabic,33.8178,43.1095,41200000.0,11755.0,188.0,language,0,0,4,Eurasia,not endangered
14645,liby1240,Libyan Arabic,22.0032,15.0014,6100000.0,11756.0,188.0,language,0,0,4,Africa,not endangered
14646,hass1238,Hassaniyya,18.29,-14.11,2840000.0,11756.0,188.0,language,0,0,0,Africa,not endangered
14647,tuni1259,Tunisian Arabic,33.7966,9.56156,11200000.0,11756.0,188.0,language,0,0,6,Africa,not endangered
14648,jude1265,Judeo-Moroccan Arabic,33.5,-7.5,260000.0,11756.0,188.0,language,0,0,2,Africa,not endangered
14649,alge1240,Algerian Saharan Arabic,20.8884,4.80626,110000.0,11756.0,188.0,language,0,0,0,Africa,not endangered
14650,malt1254,Maltese,35.8884,14.4508,520000.0,11756.0,188.0,language,0,0,7,Eurasia,not endangered
14652,alge1239,Algerian Arabic,35.4208,3.23033,42500000.0,11756.0,188.0,language,0,0,3,Africa,not endangered
14653,east2690,Eastern Egyptian Bedawi Arabic,29.6742,33.6113,2240000.0,11757.0,188.0,language,0,0,4,Africa,not endangered
14655,jude1267,Judeo-Yemeni Arabic,15.0,45.0,50000.0,11759.0,188.0,language,0,0,4,Eurasia,threatened
14656,shih1239,Shihhi Arabic,25.939,56.1711,15000.0,11759.0,188.0,language,0,0,0,Eurasia,not endangered
14657,gulf1241,Gulf Arabic,30.17,47.5,6800000.0,11759.0,188.0,language,0,0,8,Eurasia,not endangered
14658,sana1295,Sanaani Arabic,15.6552,44.8412,15100000.0,11759.0,188.0,language,0,0,0,Eurasia,not endangered
14659,hadr1236,Hadrami Arabic,15.4468,48.6524,4560000.0,11759.0,188.0,language,0,0,0,Eurasia,not endangered
14660,najd1235,Najdi Arabic,30.3371,42.1773,4050000.0,11759.0,188.0,language,0,0,9,Eurasia,not endangered
14661,oman1239,Omani Arabic,23.25,58.5,720000.0,11759.0,188.0,language,0,0,0,Eurasia,not endangered
14662,hija1235,Hijazi Arabic,22.8346,38.9237,14500000.0,11759.0,188.0,language,0,0,4,Eurasia,not endangered
14663,baha1259,Baharna Arabic,26.223615,50.580811,730000.0,11759.0,188.0,language,0,0,0,Eurasia,not endangered
14664,dhof1235,Dhofari Arabic,17.0796,54.4894,70000.0,11759.0,188.0,language,0,0,0,Eurasia,not endangered
14665,taiz1242,Ta'izzi-Adeni Arabic,13.6555,45.6411,10480000.0,11759.0,188.0,language,0,0,2,Eurasia,not endangered
14666,cypr1248,Cypriot Arabic,35.1674,33.0943,140.0,11760.0,188.0,language,0,0,0,Eurasia,shifting
14667,sout3123,South Levantine Arabic,31.5601,38.0837,11600000.0,11760.0,188.0,language,0,0,2,Eurasia,not endangered
14668,nort3139,North Levantine Arabic,34.1709,36.0468,24600000.0,11760.0,188.0,language,0,0,12,Eurasia,not endangered
14671,hebr1245,Modern Hebrew,31.1056,35.0179,9000000.0,11768.0,188.0,language,0,0,2,Eurasia,not endangered
14687,bone1254,Bonerate,-7.37657,121.792,9500.0,11782.0,207.0,language,0,0,2,Papunesia,not endangered
14691,moro1287,Moronene,-4.62361,121.824,37000.0,11784.0,207.0,language,0,0,4,Papunesia,threatened
14698,bobo1255,Bobongko,-0.36759,121.922,1500.0,11789.0,207.0,language,0,0,0,Papunesia,shifting
14699,tomb1245,Tombelala,-2.50998,121.915,1100.0,11790.0,207.0,language,0,0,0,Papunesia,shifting
14700,pamo1252,Pamona,-1.62663,121.268,140000.0,11790.0,207.0,language,0,0,0,Papunesia,threatened
14701,ledo1238,Ledo Kaili,-1.03033,120.132,350000.0,11791.0,207.0,language,0,0,10,Papunesia,not endangered
14702,sedo1237,Sedoa,-1.37295,120.378,900.0,11791.0,207.0,language,0,0,0,Papunesia,not endangered
14704,topo1243,Topoiyo,-2.06702,119.314,450.0,11791.0,207.0,language,0,0,0,Papunesia,moribund
14708,bada1261,Bada (Indonesia),-1.80249,120.319,6800.0,11792.0,207.0,language,0,0,2,Papunesia,not endangered
14751,ukit1237,Ukit,1.56623,114.579,120.0,11893.0,207.0,language,0,0,0,Papunesia,shifting
14752,buka1261,Bukat,1.29075,113.246,400.0,11893.0,207.0,language,0,0,0,Papunesia,threatened
14753,buki1248,Bukitan,2.34947,114.895,860.0,11893.0,207.0,language,0,0,2,Papunesia,threatened
14754,sian1255,Sihan,2.66154,113.843,50.0,11894.0,207.0,language,0,0,0,Papunesia,moribund
14755,puna1267,Punan Aput,1.38035,116.089,370.0,11894.0,207.0,language,0,0,0,Papunesia,threatened
14756,puna1278,Punan Batu 1,2.65327,113.93,30.0,11894.0,207.0,language,0,0,0,Papunesia,moribund
14757,puna1268,Punan Merah,0.50763,115.588,140.0,11894.0,207.0,language,0,0,0,Papunesia,shifting
14758,puna1266,Punan Tubu,2.86972,116.26,2000.0,11895.0,207.0,language,0,0,0,Papunesia,threatened
14759,puna1275,Punan Bah-Biau,2.2737700000000003,113.156,450.0,11895.0,207.0,language,0,0,2,Papunesia,threatened
14760,saja1241,Sajau-Latti,2.43432,117.401,6000.0,11895.0,207.0,language,0,0,4,Papunesia,not endangered
14765,rung1259,Rungus,6.83989,116.743,90000.0,11903.0,207.0,language,0,0,3,Papunesia,threatened
14767,coas1294,Coastal Kadazan,5.77065,116.063,200000.0,11905.0,207.0,language,0,0,0,Papunesia,not endangered
14768,cent2100,Central Dusun,6.02998,116.681,140000.0,11905.0,207.0,language,0,0,12,Papunesia,threatened
14777,okol1241,Okolod,4.53989,115.753,5000.0,11910.0,207.0,language,0,0,0,Papunesia,not endangered
14778,palu1253,Paluan,5.02715,116.346,5500.0,11912.0,207.0,language,0,0,6,Papunesia,threatened
14781,gana1277,Gana,5.5758300000000025,116.145,250.0,11912.0,207.0,language,0,0,0,Papunesia,shifting
14783,keni1249,Keningau Murut,5.42272,116.198,1000.0,11912.0,207.0,language,0,0,3,Papunesia,shifting
14788,kipu1237,Kiput,4.16535,114.367,2500.0,11916.0,207.0,language,0,0,3,Papunesia,shifting
14789,tuto1241,Tutong,4.74327,114.638,17000.0,11916.0,207.0,language,0,0,0,Papunesia,threatened
14790,bela1260,Lemeting,4.96207,114.933,1000.0,11916.0,207.0,language,0,0,0,Papunesia,moribund
14796,umal1239,Uma' Lasan,2.14141,114.205,6000.0,11932.0,207.0,language,0,0,5,Papunesia,threatened
14803,long1406,Western Lowland Kenyah,3.85226,114.82,600.0,11935.0,207.0,language,0,0,3,Papunesia,shifting
14818,taus1251,Tausug,5.12236,118.88,1100000.0,11975.0,207.0,language,0,0,0,Papunesia,not endangered
14819,butu1244,Butuanon,8.87009,125.418,35000.0,11975.0,207.0,language,0,0,0,Papunesia,shifting
14821,poro1253,Porohanon,10.6726,124.454,23000.0,11983.0,207.0,language,0,0,0,Papunesia,not endangered
14823,bant1293,Bantayanon,11.2144,123.755,72000.0,11983.0,207.0,language,0,0,0,Papunesia,not endangered
14830,akla1241,Aklanon,11.5543,122.354,460000.0,11987.0,207.0,language,0,0,0,Papunesia,not endangered
14835,sulo1237,Sulod,11.2473,122.551,14000.0,11989.0,207.0,language,0,0,0,Papunesia,threatened
14836,kina1250,Kinaray-a,10.8131,122.297,433000.0,11989.0,207.0,language,0,0,7,Papunesia,not endangered
14837,cuyo1237,Cuyonon,10.3201,119.3,120000.0,11990.0,207.0,language,0,0,0,Papunesia,not endangered
14856,binu1244,Talaandig-Binukid,8.15933,124.892,168234.0,12009.0,207.0,language,0,0,0,Papunesia,not endangered
14857,higa1237,Higaonon,8.61202,125.071,30000.0,12009.0,207.0,language,0,0,0,Papunesia,not endangered
14858,sara1327,Sarangani Manobo,5.84903,125.499,58000.0,12011.0,207.0,language,0,0,1,Papunesia,not endangered
14859,cota1241,Cotabato Manobo,6.39417,124.234,30000.0,12011.0,207.0,language,0,0,2,Papunesia,not endangered
14863,obom1235,Obo Manobo,7.291410000000001,125.09,60000.0,12013.0,207.0,language,0,0,3,Papunesia,not endangered
14887,sebu1243,Sebuyau,1.42104,110.48,9000.0,12026.0,207.0,language,0,0,0,Papunesia,threatened
14888,sebe1242,Seberuang,-0.024630000000000003,111.212,37000.0,12026.0,207.0,language,0,0,0,Papunesia,not endangered
14889,mual1241,Mualang,0.31083,111.077,40000.0,12026.0,207.0,language,0,0,0,Papunesia,not endangered
14890,iban1264,Iban,2.09041,112.934,790000.0,12026.0,207.0,language,0,0,7,Papunesia,not endangered
14891,remu1237,Remun,1.26305,110.82,3500.0,12026.0,207.0,language,0,0,0,Papunesia,threatened
14892,keda1251,Kedah Malay,5.933,100.492,2600000.0,12027.0,207.0,language,0,0,0,Eurasia,not endangered
14893,temu1239,Temuan,2.78176,101.906,23000.0,12027.0,207.0,language,0,0,6,Eurasia,shifting
14894,oran1259,Orang Seletar,1.45841,103.766,1500.0,12027.0,207.0,language,0,0,0,Eurasia,shifting
14895,patt1249,Kelantan-Pattani Malay,6.3814800000000025,101.41,5000000.0,12027.0,207.0,language,0,0,0,Eurasia,threatened
14897,oran1258,Orang Kanaq,1.88296,104.008,80.0,12027.0,207.0,language,0,0,0,Eurasia,moribund
14899,urak1238,Urak Lawoi',7.5258,99.0768,5000.0,12027.0,207.0,language,0,0,0,Eurasia,shifting
14906,jamb1236,Jambi Malay,-2.6469,103.13,1000000.0,12029.0,207.0,language,0,0,3,Papunesia,not endangered
14907,duan1242,Duano,1.56829,103.36,16000.0,12029.0,207.0,language,0,0,0,Papunesia,shifting
14908,kubu1239,Kubu,-2.42661,102.193,10000.0,12029.0,207.0,language,0,0,10,Papunesia,threatened
14910,musi1241,Musi,-2.93987,103.945,3100000.0,12029.0,207.0,language,0,0,1,Papunesia,not endangered
14911,indo1316,Indonesian,-7.33458,109.716,199000000.0,12029.0,207.0,language,0,0,2,Papunesia,not endangered
14914,mina1268,Minangkabau,-0.8959999999999999,100.44,5500000.0,12030.0,207.0,language,0,0,11,Papunesia,not endangered
14915,lubu1241,Lubu,0.63989,99.74549,30000.0,12030.0,207.0,language,0,0,0,Papunesia,not endangered
14916,peka1242,Pekal,-3.02248,101.691,30000.0,12030.0,207.0,language,0,0,0,Papunesia,not endangered
14917,nege1240,Negeri Sembilan Malay,2.66503,102.291,508000.0,12030.0,207.0,language,0,0,0,Eurasia,threatened
14919,cent2053,Central Malay,-3.79673,103.137,1600000.0,12033.0,207.0,language,0,0,0,Papunesia,not endangered
14920,haji1235,Haji,-5.07781,104.714,18000.0,12033.0,207.0,language,0,0,0,Papunesia,not endangered
14921,coll1240,Col,-3.52245,103.451,150000.0,12033.0,207.0,language,0,0,2,Papunesia,not endangered
14922,kaur1269,Kaur,-4.6251,103.512,40000.0,12033.0,207.0,language,0,0,0,Papunesia,not endangered
14923,coco1260,Cocos Islands Malay,-12.193342,96.833679,1100.0,12034.0,207.0,language,0,0,0,Papunesia,shifting
14925,beta1252,Betawi,-6.21174,107.022,5000000.0,12034.0,207.0,language,0,0,0,Papunesia,threatened
14928,lara1260,Larantuka Malay,-8.4746,122.7619,20000.0,12040.0,207.0,language,0,0,0,Papunesia,threatened
14930,papu1250,Papuan Malay,-2.53482,139.651,500000.0,12040.0,207.0,language,0,0,0,Papunesia,not endangered
14933,haro1237,Haroi,13.2201,108.995,35000.0,12041.0,207.0,language,0,0,0,Eurasia,not endangered
14937,bata1291,Batak Mandailing,0.85805,99.898,1100000.0,12051.0,207.0,language,0,0,0,Papunesia,threatened
14938,bata1290,Batak Angkola,1.66127,99.60248,750000.0,12051.0,207.0,language,0,0,0,Papunesia,threatened
14943,gadd1244,Gaddang,16.5468,121.177,30000.0,12072.0,207.0,language,0,0,0,Papunesia,not endangered
14944,gada1258,Ga'dang,17.2238,121.455,6000.0,12072.0,207.0,language,0,0,0,Papunesia,not endangered
14952,pang1290,Pangasinan,15.9377,120.365,1200000.0,12079.0,207.0,language,0,0,0,Papunesia,not endangered
14955,seka1247,Sekar,-2.65849,132.469,450.0,12089.0,207.0,language,0,0,0,Papunesia,threatened
14956,urua1244,Uruangnirin,-3.4549800000000004,132.745,400.0,12089.0,207.0,language,0,0,0,Papunesia,shifting
14957,onin1245,Onin,-2.75976,132.062,500.0,12089.0,207.0,language,0,0,4,Papunesia,shifting
14972,seri1255,Serili,-8.11241,129.901,330.0,12096.0,207.0,language,0,0,0,Papunesia,shifting
14973,sout2883,Southeast Babar,-7.943589999999999,129.8,4500.0,12096.0,207.0,language,0,0,0,Papunesia,not endangered
14974,tela1241,Tela-Masbuar,-8.01195,129.687,1100.0,12097.0,207.0,language,0,0,0,Papunesia,not endangered
